央视·频道,#genre#
CCTV-5Plus体育赛事[1920*1080],http://39.135.49.20:6610/PLTV/88888888/224/3221226919/1.m3u8?servicetype=1
咪咕体育1[1920*1080],http://39.134.66.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕体育2[1920*1080],http://39.134.66.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕体育3[1920*1080],http://39.134.66.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕体育4[1920*1080],http://39.134.66.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕体育5[1920*1080],http://39.134.66.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
NewTV超级体育FHD[1920*1080],http://39.134.67.226/PLTV/88888888/224/3221225635/index.m3u8
江苏 Ⅰ 江苏体育[1047*576],http://183.207.249.11:80/PLTV/4/224/3221225935/index.m3u8
百事通体育 1080[1920*1080],http://140.207.241.2:8080/live/program/live/hdnba2/4000000/mnf.m3u8
百事通体育 1080[1920*1080],http://140.207.241.2:8080/live/program/live/hdnba7/4000000/mnf.m3u8
体育[1920*1080],http://39.135.55.72:6610/PLTV/88888888/224/3221227040/index.m3u8?servicetype=1&IASHttpSessionId=OTT
巨石强森[1280*720],http://txtest-xp2p.p2p.huya.com/1099531728843-1099531728843-86333425379704832-2199063581142-10057-A-0-1.xs
泰拳[1280*720],http://txtest-xp2p.p2p.huya.com/1199546362707-1199546362707-5370801297354129408-2399092848870-10057-A-0-1.xs
咪咕视频[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
游戏风云[1920*1080],http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
Newstv完美游戏[1920*1080][1920*1080],http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
篮球[854*480],http://txtest-xp2p.p2p.huya.com/1099531627841-1099531627841-85899625092874240-2199063379138-10057-A-0-1.xs

电影·频道,#genre#
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
云上电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓方法,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
周润发,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
成龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
KiD影院9,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822/index.m3u8
KiD影院10,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318/index.m3u8
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
咪咕_军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
咪咕_剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
咪咕_神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
咪咕_追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
咪咕_经典贺岁,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
咪咕_奥运频道,http://117.148.179.173/PLTV/88888888/224/3221232023/index.m3u8
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
沈腾,http://111.6.244.41/txdirect.hls.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.m3u8?wsSecret=7ae42421c3c25d869b759b75cbd44d57&wsTime=626d43de&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
林正英,http://111.6.244.41/tx.hls.huya.com/src//1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8?wsSecret=a92cb0b623ef37409dca328f66a8a3f6&wsTime=626d14f0&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Awx91%3B&fs=bgct
曾江,http://111.6.244.41/txdirect.hls.huya.com/huyalive/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.m3u8?wsSecret=e2a4dc70129eea55a4548fa8b721098d&wsTime=626d47be&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct
曾江,http://txtest-xp2p.p2p.huya.com/src/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.xs
黑帮电影,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
经典影院,http://121.51.249.48/tx.hls.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
封神榜,http://121.51.249.48/tx.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8?wsSecret=b93eb21b44ef2d5a3525377906d5623f&wsTime=626d3325&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An111%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
地下交通站,http://111.6.244.41/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.m3u8?wsSecret=43bd92e3b472fced1cf5c4353fa20755&wsTime=626d1bb7&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Az27%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
周星驰,http://111.6.244.41/tx.hls.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.m3u8?wsSecret=022028adddacf036a68cf16302912d8d&wsTime=626d1e9c&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
王晶,http://111.6.244.41/txdirect.hls.huya.com/huyalive/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.m3u8?wsSecret=2eec247041e960277ce3e5535ec18156&wsTime=62707d53&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Atyeic11%3B&fs=bgct
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1-imgplus.xs
成龙,http://121.51.249.48/tx.hls.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1-imgplus.m3u8?wsSecret=f089f45fcd2509301fd35350a638ef0e&wsTime=626d261f&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Atyeic12%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
刘德华,http://36.101.206.161/txdirect.hls.huya.com//huyalive/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8?wsSecret=603f2f2a039ddff4f2cff1dddf8c81fa&wsTime=626d3389&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Az16%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
刘德华,http://121.51.249.48/tx.hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8?wsSecret=603f2f2a039ddff4f2cff1dddf8c81fa&wsTime=626d3389&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Az16%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
五福星,http://36.101.206.161/tx.hls.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.m3u8?wsSecret=c74ebe1725a76c5fa2caf5f27546ec38&wsTime=62707de1&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An4%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
五福星,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
动画相声,http://txtest-xp2p.p2p.huya.com/src/1671404305-1671404305-7178626828368609280-3342932066-10057-A-0-1.xs
相声动画,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.m3u8?wsSecret=d821eb3711873926669c1e941fbfabbf&wsTime=62792248&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct
相声动画,http://txtest-xp2p.p2p.huya.com/src/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
GDG相声,http://txtest-xp2p.p2p.huya.com/src//64310431-64310431-276211197936664576-128744318-10057-A-0-1.xs
DG相声,http://txtest-xp2p.p2p.huya.com/src/1259519540050-1259519540050-6902425628102093230-2519039203556-10057-A-1607096521-1.xs
搞笑喜剧,http://121.51.249.48/tx.hls.huya.com/huyalive/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.m3u8?wsSecret=858482ead8826100ad2c4ef989f9b3d7&wsTime=626f9a6e&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Az27%3B&fs=bgct
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.xs
电影,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1099531752755-1099531752755-86436126637686784-2199063628966-10057-A-0-1.m3u8?wsSecret=4be421e452d541e890d3ba9daeb48691&wsTime=62791b51&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct
电影,http://txtest-xp2p.p2p.huya.com/src/1099531752755-1099531752755-86436126637686784-2199063628966-10057-A-0-1.xs
游击队,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1423787821-1423787821-6115122127638102016-2847699098-10057-A-0-1-imgplus.m3u8
游击队,http://txtest-xp2p.p2p.huya.com/src/1423787821-1423787821-6115122127638102016-2847699098-10057-A-0-1-imgplus.xs
张涵予,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.m3u8?wsSecret=bd7ae9de8372bb7129bd5dd0dfa08491&wsTime=627927ed&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct
宋小宝,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.m3u8?wsSecret=12d21002e0b2876ea58eb2f2d7bd86ac&wsTime=627928f7&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Afz1%3B&fs=bgct
宋小宝,http://txtest-xp2p.p2p.huya.com/src/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.xs
女神电影,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1-imgplus.m3u8?wsSecret=3dc0e68578d5bd44ba4bdb8022bca999&wsTime=62792887&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Aj10%3B&fs=bgct
女神电影,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1-imgplus.xs
文武英杰,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1-imgplus.m3u8?wsSecret=5692b5b79b024b594bca57ee6e9b6dfa&wsTime=62791f38&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Acs7%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
文武英杰,http://txtest-xp2p.p2p.huya.com/src/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1-imgplus.xs
文武英杰,http://111.6.244.41/txdirect.hls.huya.com/huyalive/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1-imgplus.m3u8?wsSecret=5692b5b79b024b594bca57ee6e9b6dfa&wsTime=62791f38&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Acs7%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
文武英杰,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1-imgplus.m3u8?wsSecret=5692b5b79b024b594bca57ee6e9b6dfa&wsTime=62791f38&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Acs7%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
吴孟达,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.m3u8?wsSecret=80c70be5507d226321b851fcb727c64a&wsTime=6279243d&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
喜剧电影,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.m3u8?wsSecret=0b513d25bfe104e8bc4b876c562385f1&wsTime=6279247c&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Afz6%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
80后脱口秀,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.m3u8?wsSecret=51c9cbc80e4d0b72c6fecdb9422a925f&wsTime=627922d6&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct
80后脱口秀,http://txtest-xp2p.p2p.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.xs
笑傲江湖,http://121.51.249.48/txdirect.hls.huya.com/huyalive/1423787824-1423787824-6115122140523003904-2847699104-10057-A-0-1-imgplus.m3u8?wsSecret=57e419796a7ca9501b0191a47c95388d&wsTime=62792561&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Ad3%3B&fs=bgct
笑傲江湖,http://txtest-xp2p.p2p.huya.com/src/1423787824-1423787824-6115122140523003904-2847699104-10057-A-0-1-imgplus.xs
民兵葛二蛋,http://111.6.244.41/tx.hls.huya.com/src//1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.m3u8?wsSecret=093f41940e4da8860fbf6935dfdd24bc&wsTime=626d20cf&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Acs7%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
民兵葛二蛋,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
三国,http://111.6.244.41/tx.hls.huya.com/src//1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1-imgplus.m3u8?wsSecret=5873fcaccb09d27ec3c4216001fdb927&wsTime=626d2142&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Awx92%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
三国,http://txtest-xp2p.p2p.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1-imgplus.xs
龙珠Z,http://111.6.244.41/tx.hls.huya.com/src//146501201-146501201-629217867119722496-293125858-10057-A-0-1.m3u8?wsSecret=f46623b68a85f97c88e3997543e95c39&wsTime=626d3534&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Awx91%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
龙珠Z,http://txtest-xp2p.p2p.huya.com/src/146501201-146501201-629217867119722496-293125858-10057-A-0-1.xs
龙珠Z,http://36.101.206.161/txdirect.hls.huya.com/huyalive//146501201-146501201-629217867119722496-293125858-10057-A-0-1.m3u8?wsSecret=f46623b68a85f97c88e3997543e95c39&wsTime=626d3534&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Awx91%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
春晚小品,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.m3u8?wsSecret=26b54ad0ad9b555105d58ee088ababe6&wsTime=626d3e88&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Afz1%3B&fs=bgct
春晚小品,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
贺岁电影,http://111.6.244.41/txdirect.hls.huya.com/huyalive/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.m3u8?wsSecret=e3675f286be996ad680efabf52f2bf2d&wsTime=626d4110&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An4%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
贺岁电影,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.xs
炊事班的故事,http://111.6.244.41/txdirect.hls.huya.com/huyalive/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.m3u8?wsSecret=3e1396100d903f5906a943d6206e3ba1&wsTime=626d4231&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Acp1%3B&fs=bgct
炊事班的故事,http://txtest-xp2p.p2p.huya.com/src/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.xs
庆余年,http://111.6.244.41/tx.hls.huya.com/src//1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.m3u8?wsSecret=ebe231d419100b210257bd755c8ec029&wsTime=626d3619&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An6%3B&fs=bgct
庆余年,http://txtest-xp2p.p2p.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.xs
庆余年,http://36.101.206.161/txdirect.hls.huya.com/huyalive//1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.m3u8?wsSecret=ebe231d419100b210257bd755c8ec029&wsTime=626d3619&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An6%3B&fs=bgct
神探狄仁杰,http://36.101.206.161/tx.hls.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.m3u8?wsSecret=b45a376c06b5c21c9db33265b0fef6a3&wsTime=626f93fb&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An111%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
神探狄仁杰,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs
神探狄仁杰3,http://111.6.244.41/tx.hls.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1-imgplus.m3u8?wsSecret=8778aa7ab25a847685034e0630bc7a3b&wsTime=626d357a&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Ax3%3B&fs=bgct
神探狄仁杰3,http://txtest-xp2p.p2p.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1-imgplus.xs
神探狄仁杰3,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1-imgplus.m3u8?wsSecret=8778aa7ab25a847685034e0630bc7a3b&wsTime=626d357a&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Ax3%3B&fs=bgct
韦小宝,http://111.6.244.41/tx.hls.huya.com/src//1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.m3u8?wsSecret=9f98c2c6f94d041745fe48fd5a07d922&wsTime=626d37ef&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Afz1%3B&fs=bgct
韦小宝,http://txtest-xp2p.p2p.huya.com/src/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.xs
韦小宝,http://36.101.206.161/txdirect.hls.huya.com/huyalive//1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.m3u8?wsSecret=9f98c2c6f94d041745fe48fd5a07d922&wsTime=626d37ef&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Afz1%3B&fs=bgct
家有儿女,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.m3u8?wsSecret=08e28fdf429bcf67b5a5acf865113a38&wsTime=626d391b&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An111%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*
家有儿女,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.xs
好先生,http://36.101.206.161/txdirect.hls.huya.com/huyalive/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.m3u8?wsSecret=148d72bb33b73643605564cb5b3b1dd3&wsTime=626d3a26&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct
好先生,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
孙红雷,http://111.6.244.41/tx.hls.huya.com/huyalive/1449539468-1449539468-6225724609321238528-3048959632-10057-A-0-1.m3u8?wsSecret=51b46bcc8a7c5049f2fcf6f15b7b255a&wsTime=626d4876&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3An111%3B&fs=bgct
孙红雷,http://txtest-xp2p.p2p.huya.com/src/1449539468-1449539468-6225724609321238528-3048959632-10057-A-0-1.xs
